197	Publishers Staf Collins
198	Sara Slavin
199	Michael Patrick Collins
200	Jesse Z. Cool
201	Mark Vancil
202	Matthew Naythons
203	Ronald Reagan
204	Charles M. Schulz
205	Nick Bantock
206	Thomas Hauser
207	Claude Monet
208	Michael Shea
209	Colin Bateman
210	William Horwood
211	Philippa Gregory
212	Kingsley Amis
213	Lisa Appignanesi
214	Meera Syal
215	Martin Amis
216	Ann Oakley
217	Stephen Baxter
218	Elizabeth Elgin
219	Kelli Deeth
220	John Farrow
221	Dennis Bock
222	Charles L Grant
223	Kate O'Riordan
224	Katherine Vaz
225	George MacDonald Fraser
226	Mira Stout
227	Gretta Mulrooney
228	Iseult Teran
229	Meg Henderson
230	Sam Llewellyn
231	Magnus Mills
232	Jacquelyn Mitchard
233	Rhidian Brook
234	Jan Siegel
235	Tim Bradford
236	Christopher Wallace
237	Bill Broady
238	Geoff Ryman
239	Amitav Ghosh
240	Scott McBain
241	Dermot Bolger
242	Anna Burns
243	Tony Parsons
244	Ngaio Marsh
245	Agatha Christie
246	Catherine Aird
247	Gavin Scott
248	Andrew Garve
249	Marian Babson
250	Margaret Moore
251	Anne Infante
252	J. M. Gregson
253	Mike Ripley
254	Danuta Reah
255	William Barclay
256	Mark MacNamara
257	Raisa Maksimovna Gorbacheva
258	Bill Messing
259	J.C. Suares
260	David Elliot Cohen
261	Joan Didion
262	Francis Ford Coppola
263	J. C. Suares
264	Christopher Idone
265	Douglas Kirkland
266	Lesley Player
267	Kay Turner
268	Alan Clayson
269	Kyle Roderick
270	Rosemary Sullivan
271	Andre Picard
272	Leslie Bendaly
273	Bill Bishop
274	Walter Stewart
275	Ann Walker
276	Stephen Woodhams
277	William Dalrymple
278	Deborah McKinlay
279	Paul Hyland
280	Eric Newby
281	Brian Lowry
282	Wilfred Thesiger
283	Margaret Visser
284	Edmund J. Freedberg
285	Bill Schiller
286	Marjorie Harris
287	John Wiseman
288	Frank Mccourt
289	Jim Marrs
290	Charles Darwin
291	Joy Adamson
292	Alexander Dolgun
293	Boris Pasternak
294	C.K. Stead
295	Vitaliano Brancati
296	Hoeg Peter
297	Jonathan Raban
298	Patrick Dixon
299	Nick Page
300	Logan
301	Joseph Pearce
302	Richard Carlisle
303	Sheila McCullagh
304	Ginny Lapage
305	Nicholas Rowles
306	William Shakespeare
307	B. H Abbott
308	Peter Maunder
309	Ray Bradbury
310	Lynn Reid Banks
311	Ulyatt
312	K.R. Cripwell
313	Margery Morris
314	Jane Homeshaw
315	Viola Huggins
316	Brian Moynahan
317	Arthur Conan Doyle
318	Roland John
319	John Tully
320	Tina Hearne
321	R. A. N. Dixon
322	Michael Prichard
323	Alwyn Crawshaw
324	Ken March
325	Angela Gair
326	Laurence Wood
327	Antony Wild
328	Amelia Saint George
329	Rose Elliot
330	Sharon Finmark
331	John Lidzey
332	Peter Partington
333	Catherine E. Love
334	B. T. S. Atkins
335	Henry Lewis
336	Edward Geoffrey Parrinder
337	Moira Jones
338	Henry H., Jr. Collins
339	John Spencer
340	Mike Gonzalez
341	Collins
342	Not Applicable (Na )
343	Marjorie Blamey
344	Harper Collins
345	Gordon Riley
346	Rosalind Fitter
347	HarperCollins
348	Edwin Moore
349	Raymond Brown
350	Christopher Pass
351	David Martill
352	Diagram Group
353	Jim Flegg
354	Seamus Mac Mathuna
355	George Way
356	Deborah Gill
357	Jane Edie
358	Christopher F. Foss
359	Richard Overy
360	Leslie Dunkling
361	Tom Quinn
362	David Rendall
363	Carol P. Shaw
364	Richard Aboulafia
365	Harpercollins Uk
366	Patricia Ralston
367	C. M. Braysher
368	Oscar Wilde
369	David Dorward
370	Annie Vallotton
371	Jacques Musset
372	Holt Victoria
373	Richard Mason
374	Maclean Alistair
375	Catherine Gaskin
376	Hammond Innes
377	Stuart Cloete
378	Graham Winston
379	Bagley Desmond
380	Innes Hammond
381	Mary Danby
382	Macinnes Helen
383	Derek Wilson
384	Jan Webster
385	Kyle Duncan
386	Stephen Donaldson
387	Charles Gidley
388	Alan Judd
389	R. Chetwynd-Hayes
390	Robert McCrum
391	Eric Ambler
392	Susan Moore
393	Owen Sela
394	Sarah Woodhouse
395	Vera Cowie
396	Polly Graham
397	Robert Don Hughes
398	Glen Petrie
399	David Fraser
400	Susan Elizabeth Phillips
401	Stephen Marley
402	Peter Turnbull
403	Audrey Howard
404	John Gordon Davis
405	Josef Telushkin
406	Mike Jefferies
407	Peter Essex
408	Barker Clive
409	Edwin Mullins
410	Alan Fenton
411	Connie Monk
412	Jim Shepard
413	Doris Davidson
414	Alastair MacNeill
415	Ian St James Awards
416	Anne Rivers Siddons
417	Antony Swithin
418	Callison
419	Lyman Coleman
420	John Joseph Powell
421	Elizabeth Goudge
422	Gerald Priestland
423	Jean-Pierre de Caussade
424	Maggie Durran
425	Bernard
426	Edmund Wilson
427	Anna
428	Meister Eckhart
429	C. S Lewis
430	Mother Teresa of Calcutta
431	Anthony De Mello
432	Adrian Plass
433	Ann Richardson
434	Richard Surman
435	Philip Crowe
436	Terry Lovell
437	Liz Barr
438	George Barnarnos
439	Jonathan A. Romain
440	Thora Hird
441	Gerard Manley Hopkins
442	Emily Bronte
443	Helen Prejean
444	Samuel Taylor Coleridge
445	David Ford
446	Nigel Watts
447	Mary Craig
448	Lewis Cs
449	Peter Vardy
450	Jonathan Sacks
451	Roland Howard
452	Gerald S Hawkins
453	A. G Ford
454	Thomas Townley MacAn
455	John Harvey
456	J. P Kenyon
457	Roger Fulford
458	Augustus Daniel Imms
459	Sheila Kitzinger
460	Anthony Summers
461	Jack Dominian
462	R.J. Minney
463	Ainslie Meares
464	John Barnes
465	Terence Brown
466	Geoffrey Parker
467	Vera Brittain
468	Tim Pat Coogan
469	Ludovic Kennedy
470	Paul Bailey
471	Susie Orbach
472	Richard Mackarness
473	Jocelyn Clarke
474	Betty Edwards
475	Harry Cole
476	Peter Kurth
477	Tom Vernon
478	Lillian B. Rubin
479	Penelope Leach
480	Alan T. Graham
481	Christine Marion Fraser
482	Libby Purves
483	Tom Steel
484	Kenneth Williams
485	Joan Jonker
486	Jerry Rhodes
487	Posy Simmonds
488	Auberon Waugh
489	Frances Edmonds
490	Marcus Sieff
491	Martyn Forrester
492	Jeffrey Robinson
493	John Harvey Jones
494	Hedrick-Smith
495	John Prebble
496	Chet Flippo
497	Christina Noble
498	Mark McCormack
499	Elliot Rose
500	Patrick French
501	Jean Alexander
502	Maureen Lipman
503	Katie Hickman
504	Lord Hailsham of Marylebone
505	Wayne Gretzky
506	Heather Brazier
507	William Shatner
508	General Sir Peter Billiere
509	Gordon Brook-Shepherd
510	Des MacHale
511	Susan Wels
512	Robert A. F. Thurman
513	Henry Beard
514	David V Canter
515	Alice Rawsthorn
516	John Baxter
517	Cathy Hopkins
518	Stephen Taylor
519	Christopher Dewdney
520	Richard Croft
521	Murray Baker
522	Alistair Davidson
523	Kim Zarzour
524	Yves Lavigne
525	Robin Sharma
526	Peter Dalglish
527	Cecil Foster
528	Sid Marty
529	Eric Walters
530	Sharlene Azam
531	J. L. Granatstein
532	Ruth Teichroeb
533	Kate Fillion
534	Kenji Kawakami
535	Philip Marsden
536	Jenny Simpson
537	Sarah Ford
538	Fiona Gilmore
539	Arthur G. Slade
540	Rob Payne
541	Sally Beauman
542	Kenneth Oppel
543	Natale Ghent
544	Maisie Mosco
545	Barbara Erskine
546	Margaret Fishback Powers
547	Janice Kulyk Keefer
548	Linda Svendsen
549	Peter Mcgehee
550	Ayanna Black
551	Evelyn Lau
552	Catherine Bush
553	Gordon Stevens
554	Robert Ludlum
555	David Williams
556	Karleen Bradford
557	Margaret Gibson
558	LaVyrle Spencer
559	Jane Welch
560	Cordelia Strube
561	Andrew Pyper
562	Monica Hughes
563	Bharati Mukherjee
564	Barbara Delinsky
565	David Bergen
566	Gail Hamilton
567	Brian Aldiss
568	Alison Spedding
569	Matthew Thomas
570	Stephen Walker
571	Norma Curtis
572	James Cameron
573	Collins Publishers
574	Charles Schulz
575	Jonathan Aycliffe
576	Ingrid Noll
577	Michael Pearce
578	Jean Plaidy
579	Daniel Easterman
580	Simon Barnes
581	Nick Nielsen
582	Furst
583	Elizabeth Harris
584	Lauren Wells
585	Alan Furst
586	Robert Wilson
587	Isabel Wolff
588	Robert Silverberg
589	Michael Marsh Smith
590	Sue Welfare
591	Harry Bingham
592	Jamie Holland
593	Dawn Anderson
594	Martina Devlin
595	Sharon Maas
596	Trevor Phillips
597	John Pearson
598	Oliver August
599	Wendy Holden
600	Richard Holmes
601	Christopher Sandford
602	Michael Moorcock
603	Theodore Zeldin
604	Michael Frayn
605	Jennifer Johnston
606	Andre Brink
607	Margarite Duras
608	Andrew Harvey
609	Joan Wyndham
610	Andrea Dworkin
611	Paul Pickering
612	James Rogers
613	Patricia Ferguson
614	Susan Barrett
615	Adel Garcia Morales
616	Stephanie Conybeare
617	Fritjof Capra
618	Adam Zameenzad
619	Peter Hudson
620	Josephine Humphreys
621	Christopher Osborn
622	Jane Smiley
623	Philip Glazebrook
624	Alice Thomas Ellis
625	Maureen Duffy
626	Doris May Lessing
627	Ursula K. Le Guin
628	Leon Dexter
629	E Annie Proulx
630	Charlotte DuCann
631	Mary Russell
632	Kate Oriordan
633	Peter Hoeg
634	Jim Harrison
635	Suzannah Dunn
636	Doris Lessing
637	Nien Cheng
638	Brian Moore
639	Paullina Simons
640	J G Ballard
641	Heinrich Harrer
642	Peter Hedges
643	Johnjoe McFadden
644	Robert Carver
645	Georgia De Chamberet
646	Vanessa Jones
647	Lisl Weil
648	Quentin Blake
649	Bob Graham
650	Elizabeth Laird
651	Libby Butterworth
652	Donni Carter
653	Jan Mark
654	Tony Bradman
655	Kenneth Grahame
656	Beverley Nichols
657	A. Lloyd
658	Lloyd Alexander
659	Jan Needle
660	C S Lewis
661	Alison Fell
662	Joan G. Robinson
663	Toeckey Jones
664	Francine Pascal
665	Hunter Davies
666	Adele Geras
667	Willis Hall
668	Janni Howker
669	Rosemary Stones
670	Will Gatti
671	Mick Gowar
672	Louise Lawrence
673	Peter Carter
674	John Binfield
675	Cynthia Voight
676	Pete Johnson
677	Anthony Horowitz
678	Josephine Haworth
679	Ann Jungman
680	Vivian French
681	Joyce Stranger
682	Brough Girling
683	Linda Newbery
684	Susan Price
685	Stephen Elboz
686	Cynthia Blair
687	M.C. Summer
688	Jahnna N. Malcolm
689	Michael Morpurgo
690	Zoe Daniels
691	Narinder Dhami
692	Keith Miles
693	Ellen Steiber
694	Mel Sparke
695	Annie Dalton
696	Paul Kennedy
697	Calton Younger
698	Alan Bullock
699	James Walvin
700	C. R Badcock
701	Elinor Brent-Dyer
702	Nick West
703	Hal Danby
704	KEENE Caroly
705	Franklin W. Dixon
706	Sean Richards
707	William Arden
708	Albert Murfy
709	Ann Pilling
710	Lois McCoy
711	Frances Hodgson Burnett
712	Elinor M. Brent-Dyer
713	J.H. Brennan
714	Frances K. Judd
715	Enid Blyton
716	J. H. Brennan
717	Elyne Mitchell
718	Pamela Oldfield
719	Stephen Babley
720	Jonathan Clements
721	Susan Coolidge
722	Linda Newberry
723	Jacqueline Wilson
724	Virginia Cowles
725	Patricia Leitch
726	Bruce Coville
727	Gael Lindenfield
728	Carole Gaskell
729	Agnes Desarthe
730	Dalai Lama
731	Lyn Weller
732	Francis Pryor
733	Frank DeLaney
734	Veronika Schnorr
735	Gilly Sergiev
736	Nerys Dee
737	Judy Hall
738	Evelyne Donaldson
739	Vivianne Crowley
740	Emma Restall Orr
741	Deike Begg
742	Ronald Bonewitz
743	Fiona Horne
744	Ben Nimmo
745	Christy Campbell
746	Kate West
747	Rob Grant
748	Lavinia Greenlaw
749	Richard Littlejohn
750	Terry Waite
751	Charlotte Hardman
752	Tom McGregor
753	Robert Lacey
754	Anita Roddick
755	Matthew Paris
756	Getmapping.Com
757	Steve Barlow
758	Alan Sillitoe
759	Billy Roberts
760	Penny Culliford
761	Martine Batchelor
762	Pamela Stephenson
763	John Foster
764	Derek Ratcliffe
765	Lars Svensson
766	Oystein Lonn
767	Mark Richards
768	Paolo Di Canio
769	Jude Fisher
770	Lillian Too
771	Matt Groening
772	Christina Feldman
773	James Runcie
774	Anita Anderson
775	Marian Green
776	Maryam Mafi
777	Chris Manby
778	Adam Yates
779	Leah Leneman
780	R.L. Stine
781	Wensley Clarkson
782	Neil Hodgson
783	Murray Walker
784	Deborah Cadbury
785	Jenny Colgan
786	Charles Butler
787	Gavin Weightman
788	Michael Vernon
789	Lindsay Clarke
790	John Harris
791	Sara Banerji
792	Llana Dannheisser
793	Stephen Cross
794	Joanna Hall
795	Stuart Harrison
796	Patrick Ness
797	A. T. Mann
798	Carol Shields
799	Kate Jennings
800	Preethi Nair
801	Getmapping
802	Teri King
803	Hugo Hamilton
804	Will Chignell
805	Cintra Wilson
806	Eddie Izzard
807	Mark Merlis
808	David Flusfeder
809	John F. Demartini
810	Bstan-Dzin-Rgya-Mtsho
811	Rachel Cusk
812	Osho
813	Pete McCarthy
814	Nikki Gemmell
815	Anonymous
816	Josh Baran
817	Adam Thirlwell
818	Lia Leendertz
819	Clive Barrett
820	Robin Robertson
821	Eleanor McKenzie
822	Gemma Fox
823	Nic Rowley
824	Tara Fraser
825	Pierre Jean Cousin
826	Marcus Braybrooke
827	Richard Waterstone
828	Tony Allan
829	Irwin Blacker
830	William B. Welling
831	W. Ben  Hunt
832	Benjamin Franklin
833	Matthias Schmidt
834	Gary Blake
835	Seymour Diamond
836	Josephine Tey
837	Bob Callahan
838	Marjorie Winn. Ford
839	Harold McGee
840	Paulette Mitchell
841	Lyn Stallworth
842	Andrew A. Rooney
843	Michael  Smith
844	MacMillan Publishing Editors
845	Robert Willoughby, Comp. Corrigan
846	Roland Flamini
847	Lehman Engel
848	Rich Hall
849	Joseph Hone
850	Jim Becker
851	Luigi Giorgio Barzini
852	Peter Megargee  Brown
853	D. P.  Simpson
854	John Dewey
855	J. H.  Douglas
856	Brian  Dutton
857	Harry Mathews
858	Roger Lewin
859	Caryl Phillips
860	Margaret Shertzer
861	Margaret Shepherd
862	Brian W. Aldiss
863	Brian Wilson Aldiss
864	Isaac Asimov
865	Ann Beattie
866	Kirill Bulychev
867	Italo Calvino
868	John Dickson Carr
869	Carr
870	John D. Carr
871	Emmanuel Carrere
872	Robert Coover
873	Arthur Conan, Sir Doyle
874	Nancy Ellison
875	Mikhail Emtsev
876	F. Scott Fitzgerald
877	Douglas Southall Freeman
878	Joseph F Girzone
879	Joseph F. Girzone
880	Joseph Girzone
881	John Thomson
882	Phyllis Hobe
883	Langston Hughes
884	Jeanne Jones
885	Franz Kafka
886	Ring Lardner
887	Primo Levi
888	Earle Labor
889	Richard Llewellyn
890	Richard Llewelyn
891	Thomas Malory
892	Abraham Merritt
893	A. Merritt
894	Richard Monaco
895	Cathie Pelletier
896	Marjorie Kinnan Rawlings
897	Joyce Rebeta-Burditt
898	H.-C.  Sasse
899	Clifford D. Simak
900	Thomas J Ryan
901	Arthur Upfield
902	James Trefil
903	Vogt Van vogt
904	Edith Wharton
905	Bradford Angier
906	Richard Bausch
907	David K. Barnhart
908	Harlan Ellison
909	Charles Harrington Elster
910	Raymond Keene
911	Paul Henissart
912	Robert Geline
913	I. A. Horowitz
914	Sybil. Leek
915	Nicholas Luard
916	Bjön  Kjellström
917	Raymond Mungo
918	Don Novello
919	Steven I. Subotnick
920	Earl Weaver
921	Joseph L. Reichler
922	Margaret Elward
923	Mark Singer
924	Ralph Novak
925	Walter Tevis
926	David Rains Wallace
927	John Brunner
928	Jerry Baker
929	Frederick Barthelme
930	Jim  Bouton
931	Sheldon H.  Cherry
932	Peter Cheyney
933	Jim Crace
934	Basil Davidson
935	David Day
936	Philip K. Dick
937	M. F. K.  Fisher
938	Beverly  Flanigan
939	Ernest Hemingway
940	Anthony Holden
941	Walter Laqueur
942	John Marszalek
943	Mark Mathabane
944	Harold J. Mcgee
945	Amy Bess Williams Miller
946	Edgar Pangborn
947	Miriam Polunin
948	Stephen M. Pollan
949	Melissa Pritchard
950	Annie Proulx
951	John D. Rapoport
952	Ira A. Robbins
953	Albert Speer
954	Paul Watkins
955	Paul West
956	Virginia cary Hudson
957	Steve Moore
958	Deanne Stillman
959	John Lee
960	Jack Williamson
961	Vic Ziegel
962	Louisa May Alcott
963	Horatio Alger
964	Avi
965	Patti Jean Birosik
966	Helen Albee Monsell
967	Augusta Stevenson
968	Sue Guthridge
969	Marie Hammontree
970	Carol Ryrie Brink
971	Katharine Wilkie
972	Dharathula H. Millender
973	Jr., Guernsey Van Riper
974	Jean Brown Wagoner
975	Susan Cooper
976	Morris L. Cohen
977	Padraic Colum
978	Lewis Carroll
979	John Christopher
980	Beth Cruise
981	Dougal Dixon
982	Rachel Field
983	Berta Hader
984	Lynn Hall
985	Virginia Hamilton
986	Pat Hutchins
987	Diana Wynne Jones
988	Ezra Jack Keats
989	E. L. Konigsburg
990	Eric P Kelly
991	Sonia Levitin
992	Mary E. Lyons
993	John  MacDonald
994	Robert C. O'Brien
995	Patricia O'Brien
996	John Miller
997	Willo Davis Roberts
998	David R. Slavitt
999	Armstrong Sperry
1000	Elizabeth Tallent
1001	Arthur Plotnik
1002	John Baille
1003	Benvenuti
1004	Sigmund Freud
1005	Peter Handke
1006	Ehud Havazelet
1007	Nathaniel Hawthorne
1008	Earnest Heminway
1009	Alan Paton
1010	Lewis Thomas
1011	Henry David Thoreau
1012	Horace Walpole
1013	Edith, Wharton
1014	William Butler Yeats
1015	Beryl Bender Birch
1016	Elisabeth Kubler-Ross
1017	Doreen Russo
1018	Marie-Luise Kreuter
1019	Richard Mbey
1020	Alan Bessette
1021	Mortimer J. Adler
1022	Patricia Crawford
1023	Will Hobbs
1024	Randall Jarrell
1025	Mark Strand
1026	David Lehman
1027	Louise Gluck
1028	Edgar Lee Masters
1029	Edwin A. Robinson
1030	Susan Fromberg Schaeffer
1031	C. Hampden-Turner
1032	Alexander Lowen
1033	Louisa E. Rhine
1034	Isolina Ricci
1035	Theodore isaac Rubin
1036	Louise Edeiken
1037	Susie Bright
1038	Curtis W Casewit
1039	Michel Levieux
1040	Arthur Bryson Gerrard
1041	P. J. T. Glendening
1042	Curtis Adler
1043	Lilias M. Folan
1044	Carl Jones
1045	Alexis, Prince Obolensky
1046	Nate Perlmutter
1047	Leslie G. Pine
1048	E. Annie Proulx
1049	Robert Arnold Raines
1050	Cornelia Ravenal
1051	Henryk Sienkiewicz
1052	David  Steinman
1053	Valerie Smith
1054	Dietrich Bonhoeffer
1055	Madeleine L'Engle
1056	Andrew M. Greeley
1057	John, Ed. Hick
1058	Beverly James
1059	John Bertram Phillips
1060	J.B. Phillips
1061	Kubler Elisabeth Ross
1062	Ros Kubler-ross
1063	Rabindranath Tagore
1064	Lawrence Leshan
1065	James G, Sr. Fraser
1066	Ashley Montagu
1067	Carolyn Niethammer
1068	James S. Trefil
1069	Marilyn J. Appleberg
1070	William F Buckley
1071	Carl B. Smith
1072	F Clark
1073	Gardner Ackley
1074	Alexander W Allison
1075	David G. Armstrong
1076	Ronald M Atlas
1077	Roland Bainton
1078	Carol M. Barnum
1079	Raymond A. Barnett
1080	Lewis White Beck
1081	Xenophon
1082	Theodore F. Bogart
1083	Nancy Mason Bradbury
1084	Norman O. Brown
1085	Roger H. Bruning
1086	Martin Buber
1087	Denise Lardner Carmody
1088	Gregg Lee Carter
1089	F. J. Church
1090	Adrian Collins
1091	John C Condon
1092	Irving M Copi
1093	Francis M. Cornford
1094	William Coyle
1095	Susan Day
1096	Richard T. De George
1097	Denevi
1098	Frederick Mathewson Denny
1099	Edward W Donovan
1100	Robert S Erikson
1101	Joel R Evans
1102	Caroline Schrodes
1103	John Milton
1104	Thomas L. Floyd
1105	Toby Fulwiler
1106	Robert Leone Gibson
1107	James A. Gould
1108	Richard H. Green
1109	Thomas V Greer
1110	Norman E. Gronlund
1111	Stanley E. Gunstream
1112	Larry A. Harris
1113	Robert Heinich
1114	T. W. Higginson
1115	C. Hugh Holman
1116	J. Harold Janis
1117	Plato
1118	Donald Kagan
1119	Louis J. Karmel
1120	Mary Kefgen
1121	Donald F. Kettl
1122	F. T. Kiley
1123	Michael S. Kimmel
1124	Charles F Keyes
1125	John M. Koller
1126	Laurence J. Lafleur
1127	Rena B. Lewis
1128	Viktor Lowenfeld
1129	Frederick K. Lutgens
1130	Frank B. May
1131	George L McMichael
1132	Michael Merchant
1133	Judith Nadell
1134	John Boyer Noss
1135	Frank A. Nugent
1136	Paul C. Nutt
1137	Karen O'Connor
1138	Martin Ostwald
1139	Kenneth W. Houp
1140	Ralph H Petrucci
1141	Burton F. Porter
1142	Carl R. Rogers
1143	Derek Rowntree
1144	Roberta Rubenstein
1145	Roberts Rugh
1146	James M. Rubenstein
1147	Norbert O Schedler
1148	Duane P. Schultz
1149	Carol Seefeldt
1150	William M. Setek
1151	Dorothy U. Seyler
1152	Kelly G. Shaver
1153	Currin V. Shields
1154	Caroline Shrodes
1155	Grace Shugart
1156	B. F. Skinner
1157	William Strunk Jr.
1158	William Jr. Strunk
1159	Patricia Terry
1160	Keith Thomas
1161	Craig R. Thompson
1162	Ronald W. Toseland
1163	Mary Jo Weale
1164	Max Weber
1165	Virgil
1166	Brian Wilkie
1167	Ludwig Wittgenstein
1168	James K. Bell
1169	Kenneth W Houp
1170	Leslie Linsley
1171	Lorraine Bodger
1172	Colleciton Vanessa-Ann
1173	Jim Antoniou
1174	Richard Bach
1175	Stephen Baker
1176	Jeff Ball
1177	Noel Barber
1178	Judith Barrett
1179	Stephen P. Barry
1180	Ann Bonar
1181	Denis Brian
1182	John Brookes
1183	Kenneth T. Brown
1184	Dee Brown
1185	Harry Browne
1186	Karen Osney Brownstein
1187	Traphes Bryant
1188	Robert N. Buck
1189	Lolah. Burford
1190	Barbara Bush
1191	Ramsey Campbell
1192	Robert P Crease
1193	Denis  Girard
1194	Harold T.  Betteridge
1195	Peter. Chew
1196	F. Wilhelm Christians
1197	Winston Churchill
1198	Arthur Charles Clarke
1199	Quentin Crisp
1200	Stevie Daniels
1201	Margaret Truman
1202	Michael Disney
1203	Barbara Edelstein
1204	Ralph Emery
1205	John Feinstein
1206	Ron Fimrite
1207	William  C. Fuller
1208	Ernest Kellogg Gann
1209	James Finn Garner
1210	Bill Geist
1211	Carol Gelles
1212	Louis Genevie
1213	Fred Gettings
1214	Norman Golb
1215	Gloria Goldreich
1216	Richard Goldstein
1217	Ron Goulart
1218	Douglas H. Gresham
1219	Max Gunther
1220	Alexander M. Haig
1221	Uta  Hagen
1222	Jean Harris
1223	Edwin Hartrich
1224	Michael Hartland
1225	Odette Chatham-Baker
1226	Shere Hite
1227	Sylvia Balser Hirsch
1228	Jerry Hopkins
1229	Jeanne  Jones
1230	Pete Rose
1231	Rita Kashner
1232	Tabitha King
1233	Stephen King
1234	Sherwood Kiraly
1235	Arnold, Md. Klein
1236	Geneviève Laporte
1237	Emma Lathen
1238	Alfred Allan Lewis
1239	Adrian Lister
1240	R. McNeill Alexander
1241	Donald E McQuinn
1242	Judith H. McQuown
1243	James A. Michener
1244	Don Ethan Miller
1245	Annette Motley
1246	Walter F. Murphy
1247	Carl A.  Nelson
1248	Alan E., Md. Nourse
1249	Jane O'Reilly
1250	Michael Parfit
1251	Scott Peck
1252	Terry Pluto
1253	Gary Wiren
1254	Stefania Perring
1255	Ayn Rand
1256	Donald Martin Reynolds
1257	Alexandra Ripley
1258	Mark A. Ritchie
1259	Irma S. Rombauer
1260	Daniel Rosen
1261	Theodore I. Rubin
1262	Alan Saperstein
1263	Charles Schwab
1264	Barry Schiff
1265	Ntozake Shange
