626	G P Putnam's Sons
627	Baker &amp; Taylor
628	Penguin Putnam Books for Young Readers
629	Penguin Books Australia
630	Putnam Pub Group
631	Hyperion Books for Children
632	Penguin USA (J)
633	Speak
634	Penguin USA (P)
635	Penguin Books]
636	Dutton Books
637	Dial Books
638	Viking Juvenile
639	Terra Nova Pr
640	Penguin Education
641	Penguin Highbridge
642	Penguin Audiobooks
643	Penguin Highbridge Audio
644	Penguin Children's Audiobooks
645	Fantail
646	Penguin Merchandise
647	Alloybooks
648	Penguin Putnam Inc.
649	Overlook Press
650	Dutton Children's Books
651	Penguin Poets
652	Firebird Books
653	Firebird
654	G. P. Putnam's Sons
655	Plume Books
656	Viking/Penguin Books (Nz)
657	HBJ Press
658	Harcourt Inc
659	Harcourt Brace and Company
660	Replica Books
661	Harcourt, Brace, Jovanovich
662	Harcourt Children's Books
663	Harcourt Paperbacks
664	Browndeer Press
665	Gulliver Books Paperbacks
666	Gulliver Books
667	Voyager Books
668	Jane Yolen Books
669	Silver Whistle Books
670	Harcourt Childrens Books
671	Gulliver Green
672	Libros Viajeros
673	Red Wagon Books
674	Magic Carpet Books
675	Harcourt Brace &amp; Company
676	Odyssey Classics
677	Silver Whistle
678	Harcourt Young Classics
679	Green Light Readers
680	Silver Whistle Paperbacks
681	Harcourt, Inc.
682	First Glance Books
683	Harcourt Inc (J)
684	Harcourt Brace Jovanovich, Inc.
685	Heinle &amp; Heinle Publishers
686	HBJ College &amp; School Division
687	Thomson/Heinle
688	Harcourt, Brace World
689	Harcourt Brace Professional Publishing
690	Wadsworth Publishing Company
691	Oxford University Press
692	Harvest Books
693	Harvest/HBJ Book
694	Harcourt Religious Publishers
695	Government Printing Office
696	National Defense University Press
697	Thomas Nelson (Australia)
698	Nelson Canada
699	Nelson
700	Thomson Learning Australia
701	Arden Shakespeare
702	Thomas Nelson Publishers
703	Arden Publishers
704	Houghton Mifflin College
705	Oxford Univ Pr
706	Oxford Univ Pr (J)
707	Oxford U.P
708	Oxford Univ Pr (T)
709	Oxford Univ Pr (Sd)
710	Clarendon Press
711	Oxford Paperbacks
712	Oxford Univ Press
713	Oxford Univ Pr on Demand
714	Oxford Press
715	American Philological Association
716	Stan Clark Military Books
717	New York Public Library
718	Skyline Press
719	OUP Canada
720	OUP Australia and New Zealand
721	Oxford Univ Pr Childrens Books
722	Oxford Publishing
723	Early English Text Society
724	Abelard-Schuman
725	Addison-Wesley Pub. Co
726	Addison-Wesley Pub Co (C)
727	Pfeiffer &amp; Co
728	Addison Wesley Longman (Higher Education Division, Pearson Education)
729	Perseus Book Group
730	Addison-Wesley Professional
731	Addison Wesley Pub. Co
732	Perseus Press
733	Merloyd Lawrence Books
734	Planet Dexter
735	Perseus Books
736	Addison Wesley Longman
737	Electronic Education
738	Peachpit Press
739	Macromedia Press
740	Addison Wesley
741	Addison Wesley Higher Education (a Pearson Education company)
742	Perseus Publishing
743	Aris Books
744	Adobe Press
745	Price Stern Sloan
746	Walter De Gruyter Inc
747	Aldine de Gruyter
748	Allyn and Bacon
749	Angus &amp; Robertson
750	Angus and Robertson
751	HarperCollins Publishers (Australia) Pty Ltd
752	Angus &amp; Robertson Publishers
753	Sirius Publishing
754	Angus&amp;Robertson
755	HarperCollinsPublishers Australia
756	Consortium Book Sales &amp; Dist
757	Consortium Book Sales &amp; Dist (J)
758	A&amp;R Classics
759	Consortium
760	Shoe String Pr Inc
761	Linnet Books
762	Library Professional Publications
763	A. Barker
764	Barker
765	Blackie
766	Blackie Children's Books
767	Random House Business Books
768	Main Line Book Co
769	Burke Pub. Co
770	Burke
771	Cape
772	Random House Childrens Pub
773	J. Cape
774	Cape, Jonathan
775	Jonathan Cape
776	Jonathan Cape, Ltd.
777	Random House of Canada Ltd
778	Jonathan Cape Children's Books
779	Jonathan Cape Ltd
780	University of Chicago Press
781	Univ of Chicago Pr
782	Univ of Chicago Pr (T)
783	Press
784	Univ Of Chicago Press
785	Univ of Chicago Pr (Sd)
786	University of Chicago Press (Trd)
787	Attic Pr
788	James Clarke &amp; Co Ltd
789	Sheridan House Inc
790	Columbia University Press
791	Columbia Univ Pr
792	Darton, Longman and Todd
793	Darton, Longman &amp; Todd
794	Darton Longman and Todd
795	Darton, Longman &amp; Todd Ltd
796	Andre Deutsch
797	Deutsch
798	Transatlantic Arts
799	Carlton Books Limited
800	A. Deutsch
801	Scholastic Ltd
802	Andre Deutsch Ltd
803	Farrar Straus Giroux
804	Dobson
805	Elek
806	Evans
807	Evans Bros
808	Evans Brothers Ltd
809	Butterworth-Heinemann
810	Focal Press
811	Hamish Hamilton
812	Hamish Hamilton Children's Books
813	Hamilton
814	H. Hamilton
815	Hamish Hamilton Ltd
816	Elm Tree
817	David &amp; Charles
818	Elm Tree Books
819	Penguin Books USA
820	Laurier Books Ltd.
821	Chambers Harrap Publishers Ltd
822	Virgin Books
823	General Distribution@services
824	Hart-Davis, MacGibbon Ltd
825	Hart-Davis
826	Hart-Davis, MacGibbon
827	Hart-Davis MacGibbon
828	Granada Publishing
829	Granada
830	Grafton Books
831	Academy Chicago Pub
832	Grafton
833	Sheridan House
834	HarperCollins ;
835	Rupert Hart-davis Ltd(england
836	University of Illinois Press
837	Univ of Illinois Pr
838	Indiana University Press
839	Harvester Press
840	Indiana Univ Pr
841	Indiana University of Art Museum
842	In Univ+press
843	Coronet Books Inc
844	Dorsey Press
845	R. D. Irwin
846	R.D. Irwin
847	Irwin
848	Business Publications
849	MacGibbon &amp; Kee
850	Texas Bookman
851	Diamond Books
852	The MIT Press
853	MIT Press
854	Bradford Books
855	Published in cooperation with the New England Aquarium [by] the MIT Press
856	Mit Pr
857	AAAI Press
858	Harlequin Mills &amp; Boon Ltd
859	Thorndike Pr (Largeprint)
860	Thorndike Pr
861	Mills &amp; Boon
862	Chivers North Amer
863	Thorndike Press
864	Harlequin Books
865	G. K. Hall &amp; Company
866	Ulverscroft Large Print
867	Mills and Boon
868	Mowbrays
869	Morehouse Pub Co
870	University of Notre Dame Press
871	Univ of Notre Dame Pr
872	Pennsylvania State University Press
873	Pennsylvania State Univ Pr
874	Financial Times Management
875	Pitman
876	Financal Times Management
877	Pitman Publishing
878	Financial Times Prentice Hall (a Pearson Education company)
879	Museum P
880	Financial Times/Prentice Hall
881	Trans-Atlantic Pubns
882	Praeger
883	Praeger Paperback
884	Praeger Publishers
885	Praeger Trade
886	Readers Digest
887	Reader's Digest Association
888	SPCK
889	SPCK (Society for Promoting Christian Knowledge)
890	Abingdon Press
891	Triangle Books
892	Society for Promoting Christian Knowledge
893	Sidgwick &amp; Jackson
894	Sidgwich Jackson Ltd
895	Sidgwick and Jackson
896	Souvenir
897	Souvenir Press
898	Souvenir Press Ltd
899	Independent Publishers+group
900	Studio Vista
901	Watson-Guptill Pub
902	Univ of Texas Pr
903	Center for Middle Eastern Studies, The University of Texas at Austin
904	Univ of Texas Press
905	University of Washington Press
906	Univ of Washington Pr
907	Univ Of Wa+press
908	George Weidenfeld &amp; Nicholson, Ltd.
909	Weidenfeld &amp; Nicolson
910	Weidenfeld and Nicolson
911	Orion Publishing Co
912	Publishers Overstock Remainder
913	Weidenfeld &amp; Nicholson
914	Weidenfeld Nicolson Ltd
915	Weidenfeld Nicolson Illustrated
916	University of Wisconsin Press
917	Univ of Wisconsin Pr
918	Terrace Books
919	Yale University Press
920	Yale Univ Pr
921	Yale Univ Press
922	Yale Nota Bene
923	Metropolitan Museum of Art New York
924	Rinehart Press
925	Cassell
926	Distributed by Sterling Pub. Co
927	Sterling*+ Publishing Company
928	Continuum International Publishing Group
929	Continuum Intl Pub Group
930	Distributed in the U.S. by Sterling Pub. Co
931	Cassell Illustrated
932	Sterling Publishing
933	Cassell military
934	Lyons Press
935	Cassell reference
936	Kluwer Academic Pub
937	Plenum Publishing Corporation
938	Kluwer Academic Publishers
939	Plenum Medical Book Company
940	Kluwer Academic/Plenum Publishers
941	Insight Books Inc
942	Plenum/Harper Collins
943	Da Capo Press
944	DaCapo Press
945	Golden Books
946	Random House Childrens Books
947	Western Pub. Co
948	Golden Books Publishing Company
949	Essence Communications
950	Western Publishing Company
951	Golden Book
952	Random House of Canada
953	Golden Press
954	Golden Books Pub. Co
955	Western Pub Co
956	Western Producer Prairie Books
957	Western Publishing co
958	Western Publishing Company, Inc.
959	Merrigold Press
960	Western Publishing
961	A Golden Book
962	Western Pub. Co. in conjunction with Children's Television Workshop
963	X-S Books, Inc.
964	West Publishing Company
965	In conjunction with Children's Television Workshop
966	Greey de Pencier Books
967	St Martins Pr
968	Golden Pr Audio
969	Disney Press
970	Albert Whitman &amp; Company
971	Whitman Pub Llc
972	Western Publishing Company, Incorporated
973	Goldencraft
974	Western Pub. Co. : Children's Television Workshop
975	Children's Television Workshop
976	Western Pub. Co. : Children's Televison Workshop
977	Western Pub. Co., in conjunction with Children's Television Workshop
978	Western Pub. Co. in conjunctions with Children's Television Workshop
979	Published by Western Pub. Co. in conjunction with Children's Television Workshop
980	Western Publishing Co.
981	Golden Books Family Entertainment
982	Random House Books for Young Readers
983	Muppet Press/Golden Book
984	Western Pub
985	St. Martin's Press
986	Golden Books Adult Publishing
987	Funk &amp; Wagnalls
988	Funk &amp; Wagnalls Co
989	John Day
990	Stackpole Books
991	Funk Wagnalls Publishing Co
992	National Academies Press
993	Natl Academy Pr
994	Joseph Henry Press
995	National Academy Press
996	Natl Academy of Science
997	Zondervan (J)
998	Baker Pub Group
999	Zonderkidz
1000	Zondervan Publishing House
1001	Zondervan Pub. House
1002	Lamplighter Books
1003	Frank Schaffer
1004	Zondervan Pub. House.
1005	Nelson Books
1006	Willow Creek Resources
1007	Cantilever Books
1008	Zondervan Books
1009	Chosen Books
1010	Inspirio
1011	Campus Life Books
1012	Zondervan*@ Publishing House
1013	Zonndervan/Hallmark Books
1014	Hallmark Books
1015	Baptist Spanish Publishing House
1016	Palgrave-Macmillan
1017	Bedford Books of St. Martin's Press
1018	Random House Value Pub
1019	St. Martin's Griffin
1020	Nicholas Books
1021	Bedford/st Martins
1022	St. Martin's
1023	Daedalus Books
1024	Bedford Books
1025	Bedford/St. Martin's
1026	St. Martin's Minotaur
1027	W H Freeman &amp; Co
1028	RX Humor
1029	Picador USA
1030	Picador
1031	St Martins Pr Special
1032	Wyatt Book
1033	Stonewall Inn Editions
1034	Thomas Dunne Books
1035	St Martins Pr (P)
1036	Marboro Books
1037	St Martin's Press
1038	Griffin Trade Paperback
1039	Let's Go Publications
1040	Bluejay Books
1041	Stonewall Inn Mysteries
1042	Palgrave
1043	L A Weekly Books
1044	Truman Talley Books
1045	Golden Guides from St. Martin's Press
1046	L.A. Weekly Books
1047	Anchor Books/Doubleday
1048	Taylor &amp; Francis
1049	Sunrise Special
1050	Priddy Books
1051	Ultramarine Pub Co
1052	Tor Books
1053	Landmark Books Intl
1054	Forge
1055	Forge Books
1056	Tom Doherty Associates
1057	Orb Books
1058	Nelsonword Publishing Group
1059	Tor Fantasy
1060	Ox Bow Pr
1061	Theosophical Univ Pr
1062	St Martins Pr (Mm)
1063	St Martins Press
1064	distributed by St. Martin's Press
1065	St. Martin's Paperbacks
1066	Congdon &amp; Weed
1067	St. Martin's True Crime
1068	St. Martin's True Crime Classics
1069	Bluejay Book
1070	Bluejay
1071	St. Martin's Dead Letter
1072	Hambledon &amp; London
1073	SMP Paperbacks
1074	Greenwood Press Reprint
1075	Greenwood Press
1076	West Group
1077	West Information Pub Group
1078	West Group Publishing
1079	Wadsworth Inc. Co.
1080	Brooks/Cole Publishing Company
1081	Little, Brown
1082	Back Bay Books
1083	Little Brown &amp; Co
1084	Univ of California Pr
1085	Little Brown
1086	Little Brown Company
1087	Little Brown &amp; Co (Pap)
1088	Little Brown &amp; Co (Jp)
1089	Little, Brown and Co
1090	Byron Preiss Visual Publications, Inc.
1091	Little Brown &amp; Co (Jt)
1092	Megan Tingley
1093	Little Brown &amp; Company
1094	Lb Canada
1095	Little Brown Uk
1096	Scott Foresman &amp; Co
1097	Little, Brown and Co.
1098	Abacus Uk
1099	Time Warner Trade Publishing
1100	Little Brown &amp; Co (Juv Trd)
1101	Joy Street Books
1102	Virago Press (UK)
1103	Little Brown UK Ltd
1104	Motorbooks International
